cnr,courtCode,courtName,stateCode,stateName,caseType,filingDate,decisionDate,caseDurationDays,cohort,filingYear,decisionYear,hasJudgments,tier
KACD410014032023,KACD41,SENIOR CIVIL JUDGE AND JMFC HOLALKERE,KA,Karnataka,CS,2023-09-25,2024-01-04,101,2024_disposed,2023,2024,True,district
KACD410014042023,KACD41,SENIOR CIVIL JUDGE AND JMFC HOLALKERE,KA,Karnataka,CS,2023-09-25,2024-11-07,409,2024_disposed,2023,2024,True,district
KACD410014412023,KACD41,SENIOR CIVIL JUDGE AND JMFC HOLALKERE,KA,Karnataka,CS,2023-09-29,2024-03-16,169,2024_disposed,2023,2024,True,district
TNNS140017362024,TNNS14,"Chief Judicial Magistrate, The Nilgiris",TN,Tamil Nadu,CS,2024-02-19,2024-03-04,14,2024_disposed,2024,2024,False,district
TNTP190007512024,TNTP19,"District Munsif cum Judicial Magistrate, Srirangam",TN,Tamil Nadu,CS,2024-02-15,2024-03-12,26,2024_disposed,2024,2024,False,district
TNTH070081052024,TNTH07,"Judicial Magistrate Court,Uthamapalayam",TN,Tamil Nadu,CS,2024-10-21,2024-10-23,2,2024_disposed,2024,2024,False,district
TNTH070081042024,TNTH07,"Judicial Magistrate Court,Uthamapalayam",TN,Tamil Nadu,CS,2024-10-21,2024-10-23,2,2024_disposed,2024,2024,False,district
TNKK0E0100722024,TNKK0E,"Judicial Magistrate Courts, Kuzhithurai",TN,Tamil Nadu,CS,2024-07-24,2024-09-12,50,2024_disposed,2024,2024,False,district
TNKK0E0100712024,TNKK0E,"Judicial Magistrate Courts, Kuzhithurai",TN,Tamil Nadu,CS,2024-07-24,2024-10-08,76,2024_disposed,2024,2024,False,district
TNKK0E0100612024,TNKK0E,"Judicial Magistrate Courts, Kuzhithurai",TN,Tamil Nadu,CS,2024-07-24,2024-07-26,2,2024_disposed,2024,2024,False,district
TNVR150011332024,TNVR15,"Judicial Magistrate Court, Aruppukottai",TN,Tamil Nadu,CS,2024-08-05,2024-11-18,105,2024_disposed,2024,2024,False,district
TNVR150011342024,TNVR15,"Judicial Magistrate Court, Aruppukottai",TN,Tamil Nadu,CS,2024-08-05,2024-09-18,44,2024_disposed,2024,2024,False,district
TNVR150011372024,TNVR15,"Judicial Magistrate Court, Aruppukottai",TN,Tamil Nadu,CS,2024-08-05,2024-09-27,53,2024_disposed,2024,2024,False,district
TNVR150011402024,TNVR15,"Judicial Magistrate Court, Aruppukottai",TN,Tamil Nadu,CS,2024-08-05,2024-09-18,44,2024_disposed,2024,2024,False,district
TNVR150011392024,TNVR15,"Judicial Magistrate Court, Aruppukottai",TN,Tamil Nadu,CS,2024-08-05,2024-10-04,60,2024_disposed,2024,2024,False,district
TNVR150011302024,TNVR15,"Judicial Magistrate Court, Aruppukottai",TN,Tamil Nadu,CS,2024-08-05,2024-12-13,130,2024_disposed,2024,2024,False,district
TNVR150011432024,TNVR15,"Judicial Magistrate Court, Aruppukottai",TN,Tamil Nadu,CS,2024-08-05,2024-09-19,45,2024_disposed,2024,2024,False,district
TNSV070029842024,TNSV07,"Judicial Magistrate Court, Devakottai",TN,Tamil Nadu,CS,2024-06-13,2024-06-15,2,2024_disposed,2024,2024,False,district
TNKK020021442024,TNKK02,"CJM and JM Courts, Nagercoil",TN,Tamil Nadu,CS,2024-02-16,2024-04-04,48,2024_disposed,2024,2024,False,district
TNKK020021452024,TNKK02,"CJM and JM Courts, Nagercoil",TN,Tamil Nadu,CS,2024-02-16,2024-04-04,48,2024_disposed,2024,2024,False,district
TNKK020021492024,TNKK02,"CJM and JM Courts, Nagercoil",TN,Tamil Nadu,CS,2024-02-16,2024-04-04,48,2024_disposed,2024,2024,False,district
TNSV1C0035662024,TNSV1C,"Judicial Magistrate Court , Manamadurai",TN,Tamil Nadu,CS,2024-08-03,2024-11-15,104,2024_disposed,2024,2024,False,district
TNSV1C0035682024,TNSV1C,"Judicial Magistrate Court , Manamadurai",TN,Tamil Nadu,CS,2024-08-03,2024-10-04,62,2024_disposed,2024,2024,False,district
TNVR0B0037822024,TNVR0B,Judicial Magistrate Court Virudhunagar,TN,Tamil Nadu,CS,2024-04-01,2024-04-12,11,2024_disposed,2024,2024,False,district
TNPD130007132023,TNPD13,"Special Court for Trial of SC/ST (POA) Acts Cases, Pudukkottai",TN,Tamil Nadu,CS,2023-11-17,2024-02-16,91,2024_disposed,2023,2024,False,district
TNED1C0007102024,TNED1C,"Judicial Magistrate No.2, Bhavani",TN,Tamil Nadu,CS,2024-02-20,2024-03-06,15,2024_disposed,2024,2024,False,district
TNED1C0011062024,TNED1C,"Judicial Magistrate No.2, Bhavani",TN,Tamil Nadu,CS,2024-03-11,2024-08-19,161,2024_disposed,2024,2024,False,district
TNED1C0033982024,TNED1C,"Judicial Magistrate No.2, Bhavani",TN,Tamil Nadu,CS,2024-11-25,2024-11-26,1,2024_disposed,2024,2024,False,district
TNED1C0034082024,TNED1C,"Judicial Magistrate No.2, Bhavani",TN,Tamil Nadu,CS,2024-11-26,2024-12-03,7,2024_disposed,2024,2024,False,district
TNKK180027992024,TNKK18,"Judicial Magistrate Court, Eraniel",TN,Tamil Nadu,CS,2024-07-09,2024-12-19,163,2024_disposed,2024,2024,False,district
TNNS140014162024,TNNS14,"Chief Judicial Magistrate, The Nilgiris",TN,Tamil Nadu,CS,2024-04-17,2024-05-03,16,2024_disposed,2024,2024,False,district
TNNS140014152024,TNNS14,"Chief Judicial Magistrate, The Nilgiris",TN,Tamil Nadu,CS,2024-04-17,2024-05-03,16,2024_disposed,2024,2024,False,district
TNRP0D0020282024,TNRP0D,"District Munsif cum Judicial Magistrate-I Court, Walajapet",TN,Tamil Nadu,CS,2024-07-19,2024-12-14,148,2024_disposed,2024,2024,True,district
TNRP0D0020272024,TNRP0D,"District Munsif cum Judicial Magistrate-I Court, Walajapet",TN,Tamil Nadu,CS,2024-07-19,2024-12-12,146,2024_disposed,2024,2024,True,district
TNRP0D0038562024,TNRP0D,"District Munsif cum Judicial Magistrate-I Court, Walajapet",TN,Tamil Nadu,CS,2024-10-22,2024-12-09,48,2024_disposed,2024,2024,True,district
TNRP0D0038672024,TNRP0D,"District Munsif cum Judicial Magistrate-I Court, Walajapet",TN,Tamil Nadu,CS,2024-10-23,2024-12-06,44,2024_disposed,2024,2024,True,district
TNRP0D0038962024,TNRP0D,"District Munsif cum Judicial Magistrate-I Court, Walajapet",TN,Tamil Nadu,CS,2024-10-25,2024-12-03,39,2024_disposed,2024,2024,True,district
TNRP0D0039012024,TNRP0D,"District Munsif cum Judicial Magistrate-I Court, Walajapet",TN,Tamil Nadu,CS,2024-10-25,2024-12-03,39,2024_disposed,2024,2024,True,district
TNED130005062024,TNED13,"District Munsif-Cum-Judicial Magistrate,Kodumudi",TN,Tamil Nadu,CS,2024-02-15,2024-08-13,180,2024_disposed,2024,2024,False,district
TNED130004992024,TNED13,"District Munsif-Cum-Judicial Magistrate,Kodumudi",TN,Tamil Nadu,CS,2024-02-15,2024-02-21,6,2024_disposed,2024,2024,False,district
TNED130005012024,TNED13,"District Munsif-Cum-Judicial Magistrate,Kodumudi",TN,Tamil Nadu,CS,2024-02-15,2024-02-21,6,2024_disposed,2024,2024,False,district
TNED130005032024,TNED13,"District Munsif-Cum-Judicial Magistrate,Kodumudi",TN,Tamil Nadu,CS,2024-02-15,2024-03-07,21,2024_disposed,2024,2024,False,district
TNED130005042024,TNED13,"District Munsif-Cum-Judicial Magistrate,Kodumudi",TN,Tamil Nadu,CS,2024-02-15,2024-05-08,83,2024_disposed,2024,2024,False,district
TNED130005072024,TNED13,"District Munsif-Cum-Judicial Magistrate,Kodumudi",TN,Tamil Nadu,CS,2024-02-15,2024-03-07,21,2024_disposed,2024,2024,False,district
TNED130005082024,TNED13,"District Munsif-Cum-Judicial Magistrate,Kodumudi",TN,Tamil Nadu,CS,2024-02-15,2024-08-13,180,2024_disposed,2024,2024,False,district
TNED130005092024,TNED13,"District Munsif-Cum-Judicial Magistrate,Kodumudi",TN,Tamil Nadu,CS,2024-02-15,2024-02-21,6,2024_disposed,2024,2024,False,district
TNED130005112024,TNED13,"District Munsif-Cum-Judicial Magistrate,Kodumudi",TN,Tamil Nadu,CS,2024-02-15,2024-05-08,83,2024_disposed,2024,2024,False,district
TNED130005102024,TNED13,"District Munsif-Cum-Judicial Magistrate,Kodumudi",TN,Tamil Nadu,CS,2024-02-15,2024-05-08,83,2024_disposed,2024,2024,False,district
TNCD060077882024,TNCD06,"Chief Judicial Magistrate Court,Cuddalore",TN,Tamil Nadu,CS,2024-06-10,2024-07-06,26,2024_disposed,2024,2024,False,district
TNCD060077902024,TNCD06,"Chief Judicial Magistrate Court,Cuddalore",TN,Tamil Nadu,CS,2024-06-10,2024-08-13,64,2024_disposed,2024,2024,False,district
TNCD060077872024,TNCD06,"Chief Judicial Magistrate Court,Cuddalore",TN,Tamil Nadu,CS,2024-06-10,2024-07-06,26,2024_disposed,2024,2024,False,district
TNCD060077832024,TNCD06,"Chief Judicial Magistrate Court,Cuddalore",TN,Tamil Nadu,CS,2024-06-10,2024-07-24,44,2024_disposed,2024,2024,False,district
TNVR200009712024,TNVR20,"District Munsif Cum Judicial Magistrate Court, Thiruchuli",TN,Tamil Nadu,CS,2024-07-12,2024-08-20,39,2024_disposed,2024,2024,False,district
TNVR200009902024,TNVR20,"District Munsif Cum Judicial Magistrate Court, Thiruchuli",TN,Tamil Nadu,CS,2024-07-17,2024-08-23,37,2024_disposed,2024,2024,False,district
TNVR200010022024,TNVR20,"District Munsif Cum Judicial Magistrate Court, Thiruchuli",TN,Tamil Nadu,CS,2024-07-17,2024-07-22,5,2024_disposed,2024,2024,False,district
TNVR200009992024,TNVR20,"District Munsif Cum Judicial Magistrate Court, Thiruchuli",TN,Tamil Nadu,CS,2024-07-17,2024-07-22,5,2024_disposed,2024,2024,False,district
TNKK090051512024,TNKK09,"Judicial Magistrate Court, Padmanabhapuram",TN,Tamil Nadu,CS,2024-08-14,2024-10-17,64,2024_disposed,2024,2024,False,district
TNKK090051612024,TNKK09,"Judicial Magistrate Court, Padmanabhapuram",TN,Tamil Nadu,CS,2024-08-14,2024-10-17,64,2024_disposed,2024,2024,False,district
TNKK090051622024,TNKK09,"Judicial Magistrate Court, Padmanabhapuram",TN,Tamil Nadu,CS,2024-08-14,2024-10-17,64,2024_disposed,2024,2024,False,district
TNKK090051602024,TNKK09,"Judicial Magistrate Court, Padmanabhapuram",TN,Tamil Nadu,CS,2024-08-14,2024-10-17,64,2024_disposed,2024,2024,False,district
TNKK090051522024,TNKK09,"Judicial Magistrate Court, Padmanabhapuram",TN,Tamil Nadu,CS,2024-08-14,2024-10-17,64,2024_disposed,2024,2024,False,district
TNKK090051582024,TNKK09,"Judicial Magistrate Court, Padmanabhapuram",TN,Tamil Nadu,CS,2024-08-14,2024-10-17,64,2024_disposed,2024,2024,False,district
TNKK090051502024,TNKK09,"Judicial Magistrate Court, Padmanabhapuram",TN,Tamil Nadu,CS,2024-08-14,2024-10-17,64,2024_disposed,2024,2024,False,district
TNED120008092024,TNED12,"Judicial Magistrate, Perundurai",TN,Tamil Nadu,CS,2024-02-06,2024-03-21,44,2024_disposed,2024,2024,False,district
WBCS020346072024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-27,2024-08-14,169,2024_disposed,2024,2024,True,district
WBCS020346112024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-07-18,143,2024_disposed,2024,2024,True,district
WBML030005722018,WBML03,"Civil Judge Senior Division, Malda",WB,West Bengal,CS,2018-11-28,2024-05-18,1998,2024_disposed,2018,2024,True,district
WBML030005732023,WBML03,"Civil Judge Senior Division, Malda",WB,West Bengal,CS,2023-10-05,2024-09-25,356,2024_disposed,2023,2024,True,district
WBML030005722017,WBML03,"Civil Judge Senior Division, Malda",WB,West Bengal,CS,2017-08-04,2024-06-06,2498,2024_disposed,2017,2024,False,district
WBMD110000092024,WBMD11,Civil Judge Junior Division,WB,West Bengal,CS,2024-01-09,2024-03-05,56,2024_disposed,2024,2024,True,district
WBCS020286692024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-17,2024-12-19,306,2024_disposed,2024,2024,True,district
WBCS020286682024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-19,2024-09-02,196,2024_disposed,2024,2024,True,district
WBND030000682023,WBND03,Civil Judge Senior Division,WB,West Bengal,CS,2023-01-31,2024-01-09,343,2024_disposed,2023,2024,True,district
WBCHCO0010482021,WBCHCO,Calcutta HC (Original Civil),WB,West Bengal,CS,2021-04-26,2024-10-05,1258,2024_disposed,2021,2024,True,hc
WBCHCO0030872013,WBCHCO,Calcutta HC (Original Civil),WB,West Bengal,CS,2013-06-26,2024-06-21,4013,2024_disposed,2013,2024,True,hc
WBCS020288022024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-20,2024-12-19,303,2024_disposed,2024,2024,True,district
WBCS020308632024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-22,2024-07-30,159,2024_disposed,2024,2024,True,district
WBBK030001282019,WBBK03,Civil Judge Sr Division,WB,West Bengal,CS,2019-06-01,2024-08-30,1917,2024_disposed,2019,2024,True,district
WBML030005312022,WBML03,"Civil Judge Senior Division, Malda",WB,West Bengal,CS,2022-11-11,2024-07-03,600,2024_disposed,2022,2024,True,district
WBCS020268582024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-16,2024-09-19,216,2024_disposed,2024,2024,True,district
WBCS020276462024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-15,2024-11-22,281,2024_disposed,2024,2024,True,district
WBCS020302022024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-21,2024-06-27,127,2024_disposed,2024,2024,True,district
WBCS020302032024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-21,2024-03-21,29,2024_disposed,2024,2024,True,district
WBCS020276442024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-16,2024-08-05,171,2024_disposed,2024,2024,True,district
WBCS020314842024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-22,2024-09-19,210,2024_disposed,2024,2024,True,district
WBCS020338052024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-08-07,163,2024_disposed,2024,2024,True,district
WBCS020338082024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-12-18,296,2024_disposed,2024,2024,True,district
WBCS020338062024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-06-19,114,2024_disposed,2024,2024,True,district
WBCS020338072024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-10-05,222,2024_disposed,2024,2024,True,district
WBCS020338092024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-07-05,130,2024_disposed,2024,2024,True,district
WBCS020301982024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-21,2024-06-29,129,2024_disposed,2024,2024,True,district
WBCS020338112024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-05-09,73,2024_disposed,2024,2024,True,district
WBCS020392852024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-02,2024-07-16,136,2024_disposed,2024,2024,True,district
WBCS020405042024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-08,2024-09-23,199,2024_disposed,2024,2024,True,district
WBCS020405062024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-08,2024-11-13,250,2024_disposed,2024,2024,True,district
WBCS020392892024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-02,2024-05-04,63,2024_disposed,2024,2024,True,district
WBCS020405082024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-08,2024-09-23,199,2024_disposed,2024,2024,True,district
WBCHCO0022492023,WBCHCO,Calcutta HC (Original Civil),WB,West Bengal,CS,2023-04-19,2024-09-27,527,2024_disposed,2023,2024,True,hc
WBND100001782023,WBND10,Civil Judge Jr. Div,WB,West Bengal,CS,2023-06-05,2024-06-05,366,2024_disposed,2023,2024,True,district
WBCS020305602024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-21,2024-04-30,69,2024_disposed,2024,2024,True,district
WBCS020289402024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-02,2024-12-24,297,2024_disposed,2024,2024,True,district
WBCS020297612024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-04,2024-08-14,163,2024_disposed,2024,2024,True,district
WBCS020322112024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-23,2024-12-04,285,2024_disposed,2024,2024,True,district
WBCS020339822024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-06-07,102,2024_disposed,2024,2024,True,district
WBCS020339782024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-07-05,130,2024_disposed,2024,2024,True,district
WBCS020388632024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-02,2024-07-16,136,2024_disposed,2024,2024,True,district
WBCHCO0006972021,WBCHCO,Calcutta HC (Original Civil),WB,West Bengal,CS,2021-03-15,2024-11-11,1337,2024_disposed,2021,2024,False,hc
WBCHCO0004562022,WBCHCO,Calcutta HC (Original Civil),WB,West Bengal,CS,2022-01-14,2024-01-30,746,2024_disposed,2022,2024,True,hc
WBCS020268782024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-16,2024-09-21,218,2024_disposed,2024,2024,True,district
WBCS020342812024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-27,2024-09-25,211,2024_disposed,2024,2024,True,district
WBCS020342842024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-12-18,296,2024_disposed,2024,2024,True,district
WBCS020342822024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-26,2024-06-14,109,2024_disposed,2024,2024,True,district
WBDJ110002082024,WBDJ11,Civil Judge (Sr. Div),WB,West Bengal,CS,2024-05-15,2024-11-14,183,2024_disposed,2024,2024,True,district
WBNP030003302016,WBNP03,Barasat Civil Judge Sr. Div,WB,West Bengal,CS,2016-02-29,2024-07-30,3074,2024_disposed,2016,2024,True,district
WBNP030000482010,WBNP03,Barasat Civil Judge Sr. Div,WB,West Bengal,CS,2010-11-26,2024-05-31,4935,2024_disposed,2010,2024,False,district
WBCB060000102021,WBCB06,"Civil Judge (Sr. Divn.) , Dinhata",WB,West Bengal,CS,2021-03-01,2024-12-13,1383,2024_disposed,2021,2024,True,district
WBCB060000122023,WBCB06,"Civil Judge (Sr. Divn.) , Dinhata",WB,West Bengal,CS,2023-01-11,2024-06-11,517,2024_disposed,2023,2024,True,district
WBCB060000112023,WBCB06,"Civil Judge (Sr. Divn.) , Dinhata",WB,West Bengal,CS,2023-01-11,2024-06-03,509,2024_disposed,2023,2024,True,district
WBCB060000092023,WBCB06,"Civil Judge (Sr. Divn.) , Dinhata",WB,West Bengal,CS,2023-01-10,2024-05-18,494,2024_disposed,2023,2024,True,district
WBCB060000102023,WBCB06,"Civil Judge (Sr. Divn.) , Dinhata",WB,West Bengal,CS,2023-01-10,2024-06-03,510,2024_disposed,2023,2024,True,district
WBCB060000082023,WBCB06,"Civil Judge (Sr. Divn.) , Dinhata",WB,West Bengal,CS,2023-01-10,2024-02-23,409,2024_disposed,2023,2024,True,district
WBCS020405362024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-06,2024-12-12,281,2024_disposed,2024,2024,True,district
WBCS020405422024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-06,2024-12-18,287,2024_disposed,2024,2024,True,district
WBCS020282342024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-17,2024-06-04,108,2024_disposed,2024,2024,True,district
WBCS020348042024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-28,2024-05-06,68,2024_disposed,2024,2024,True,district
WBCS020366252024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-29,2024-07-04,126,2024_disposed,2024,2024,True,district
WBCS020405392024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-06,2024-12-12,281,2024_disposed,2024,2024,True,district
WBCS020268752024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-16,2024-09-19,216,2024_disposed,2024,2024,True,district
WBCS020371662024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-03-01,2024-07-06,127,2024_disposed,2024,2024,True,district
WBCS020157052024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-25,2024-02-22,28,2024_disposed,2024,2024,True,district
WBCS020157062024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-25,2024-09-17,236,2024_disposed,2024,2024,True,district
WBCS020157082024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-25,2024-03-21,56,2024_disposed,2024,2024,True,district
WBCS020163832024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-29,2024-04-09,71,2024_disposed,2024,2024,True,district
WBCHCO0030912023,WBCHCO,Calcutta HC (Original Civil),WB,West Bengal,CS,2023-05-20,2024-08-09,447,2024_disposed,2023,2024,True,hc
WBCS020163912024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-29,2024-03-15,46,2024_disposed,2024,2024,True,district
WBCS020163952024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-29,2024-12-05,311,2024_disposed,2024,2024,True,district
WBCS020169902024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-30,2024-11-25,300,2024_disposed,2024,2024,True,district
WBCS020256092024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-12,2024-09-26,227,2024_disposed,2024,2024,False,district
WBCHCO0017602019,WBCHCO,Calcutta HC (Original Civil),WB,West Bengal,CS,2019-07-10,2024-12-10,1980,2024_disposed,2019,2024,True,hc
WBCS020066052024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-15,2024-02-09,25,2024_disposed,2024,2024,True,district
WBCS020066082024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-15,2024-11-18,308,2024_disposed,2024,2024,True,district
WBCS020121792024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-20,2024-06-07,139,2024_disposed,2024,2024,True,district
WBCS020254562024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-12,2024-09-26,227,2024_disposed,2024,2024,True,district
WBND0F0000082023,WBND0F,Civil Judge Sr. Div,WB,West Bengal,CS,2023-01-20,2024-04-30,466,2024_disposed,2023,2024,True,district
WBCS020236312024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-06,2024-12-19,317,2024_disposed,2024,2024,True,district
WBCS020248162024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-12,2024-04-01,49,2024_disposed,2024,2024,True,district
WBCS020071472024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-01,2024-07-09,159,2024_disposed,2024,2024,True,district
WBCS020071482024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-15,2024-10-30,289,2024_disposed,2024,2024,True,district
WBCS020071532024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-01,2024-09-26,238,2024_disposed,2024,2024,False,district
WBCS020090632024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-17,2024-07-30,195,2024_disposed,2024,2024,True,district
WBCS020090652024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-16,2024-02-17,32,2024_disposed,2024,2024,True,district
WBCS020083892024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-16,2024-10-22,280,2024_disposed,2024,2024,True,district
WBCS020090622024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-16,2024-02-17,32,2024_disposed,2024,2024,True,district
WBCS020090712024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-16,2024-02-17,32,2024_disposed,2024,2024,True,district
WBCS020161802024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-25,2024-09-17,236,2024_disposed,2024,2024,True,district
WBCS020101832024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-05,2024-05-14,99,2024_disposed,2024,2024,True,district
WBCS020210972024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-06,2024-06-27,142,2024_disposed,2024,2024,True,district
WBCS020101912024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-01-18,2024-03-27,69,2024_disposed,2024,2024,True,district
WBCS020236272024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-06,2024-07-04,149,2024_disposed,2024,2024,True,district
WBCS020236282024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-06,2024-12-19,317,2024_disposed,2024,2024,True,district
WBCS020236302024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-06,2024-12-19,317,2024_disposed,2024,2024,True,district
WBCS020210962024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-05,2024-07-22,168,2024_disposed,2024,2024,True,district
WBCS020248242024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-12,2024-09-05,206,2024_disposed,2024,2024,True,district
WBCS020211052024,WBCS02,"MM Court,Kolkata",WB,West Bengal,CS,2024-02-06,2024-10-28,265,2024_disposed,2024,2024,True,district
GJDH050008442019,GJDH05,jhalod_taluka Court,GJ,Gujarat,CS,2019-07-05,2024-10-15,1929,2024_disposed,2019,2024,True,district
